brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size
15844,sold,142000,3,3,0.6,614407,Saint Louis,Michigan,48880,1855
45919,sold,210000,3,2,8.33,1647601,Eaton Rapids,Michigan,48827,2235
53265,sold,26000,3,1,0.77,210790,Lansing,Michigan,48917,1518
15346,sold,149900,1,3,0.03,1588558,Lansing,Michigan,48917,2008
20986,sold,350000,5,2,28.32,612814,Harrietta,Michigan,49638,3299
82345,sold,300000,3,2,1.84,244733,Traverse City,Michigan,49696,1568
15941,sold,725000,4,4,0.33,1477933,Suttons Bay,Michigan,49682,2086
16734,sold,699000,3,3,20,69903,Suttons Bay,Michigan,49682,2012
35510,sold,189900,3,2,0.85,468739,Leroy,Michigan,49655,1400
54171,sold,230000,3,1,0.3,1252901,Traverse City,Michigan,49685,960
82345,sold,339900,3,2,0.22,1720020,Traverse City,Michigan,49686,2010
80034,sold,235000,3,2,10,1722471,Indian River,Michigan,49749,1312
15465,sold,199900,4,3,5.92,622957,Watersmeet,Michigan,49969,1158
33736,sold,99900,3,1,0.26,457044,Lansing,Michigan,48915,972
22290,sold,170000,3,2,0.66,1665126,Monroe,Michigan,48161,1248
82335,sold,305000,3,2,0.92,1392139,Ypsilanti,Michigan,48197,1918
110065,sold,195000,4,2,0.5,1101726,Lambertville,Michigan,48144,1500
82500,sold,349999,3,2,4.34,1248058,Chelsea,Michigan,48118,2336
52528,sold,550000,4,3,0.98,1659439,Ann Arbor,Michigan,48103,2631
110030,sold,139900,2,2,0.22,1560249,Britton,Michigan,49229,1212
79943,sold,139900,3,2,1.52,1618996,Davison,Michigan,48423,1104
51751,sold,65000,2,1,0.3,1604975,Flint,Michigan,48504,1090
55378,sold,249900,3,2,0.63,1244055,Gladwin,Michigan,48624,1300
33736,sold,130000,3,1,2,371450,Lansing,Michigan,48906,1072
33600,sold,129000,3,1,0.21,832393,Lansing,Michigan,48910,1021
22343,sold,274900,4,4,0.36,590145,Okemos,Michigan,48864,2326
96334,sold,225000,3,2,1.11,246125,Owosso,Michigan,48867,1484
18380,sold,75000,4,1,13,1436498,Hale,Michigan,48739,1576
82361,sold,199900,3,3,0.55,1210492,Lincoln,Michigan,48742,2144
34097,sold,139900,4,2,0.4,1730097,Alma,Michigan,48801,2065
106747,sold,222900,3,2,0.32,394065,DeWitt,Michigan,48820,1800
78502,sold,179900,3,2,0.37,1402785,Bellaire,Michigan,49615,2588
32844,sold,329900,4,2,20,934503,Cadillac,Michigan,49601,2050
55909,sold,635000,3,2,3.2,1426777,Glen Arbor,Michigan,49636,1408
82369,sold,149900,3,2,1.32,1674157,Hawks,Michigan,49743,1750
22889,sold,575000,4,3,1.85,766221,Saint Ignace,Michigan,49781,3120
46274,sold,165000,2,2,0.61,1440798,Lewiston,Michigan,49756,1120
22243,sold,300000,3,2,51,1712177,Levering,Michigan,49755,1680
98474,sold,483500,4,4,5,1538869,Ottawa Lake,Michigan,49267,3565
54176,sold,425000,4,3,0.6,1188923,Lambertville,Michigan,48144,2871
16704,sold,315000,3,2,7.05,324653,Byron,Michigan,48418,1858
19688,sold,199900,3,4,0.32,49722,Flushing,Michigan,48433,1526
15844,sold,125000,3,2,0.17,663212,Saint Louis,Michigan,48880,1232
22894,sold,595000,5,3,0.44,1644562,Houghton Lake,Michigan,48629,2048
15941,sold,249000,2,2,10,290044,Roscommon,Michigan,48653,1600
22339,sold,535000,4,4,4.52,951902,Mason,Michigan,48854,3782
79180,sold,190000,4,2,0.37,1164203,Potterville,Michigan,48876,1868
105213,sold,265000,2,3,0.06,228054,East Lansing,Michigan,48823,1941
54961,sold,104900,3,2,0.09,684190,Owosso,Michigan,48867,1344
22469,sold,120000,4,2,0.12,1159810,Mount Pleasant,Michigan,48858,1400
15844,sold,279900,2,2,3.97,823765,Sumner,Michigan,48889,2388
45919,sold,75000,3,1,0.07,337744,Lansing,Michigan,48915,1176
45919,sold,239900,4,2,0.28,1738032,Williamston,Michigan,48895,1456
82347,sold,216000,4,2,0.24,530884,Holt,Michigan,48842,2016
79180,sold,237000,3,2,0.87,1263033,Holt,Michigan,48842,2139
22341,sold,89900,2,1,0.15,424558,Lansing,Michigan,48906,864
15347,sold,224900,3,2,0.68,408740,Lansing,Michigan,48906,2472
22895,sold,228000,3,2,4.75,426058,Kaleva,Michigan,49645,1700
15941,sold,429000,4,3,0.97,1227754,Traverse City,Michigan,49685,2680
20986,sold,239000,5,3,0.5,56893,Cadillac,Michigan,49601,2400
15941,sold,1150000,4,4,1.1,1281628,Traverse City,Michigan,49686,3642
33657,sold,125000,2,1,1.2,1469773,Onaway,Michigan,49765,950
79561,sold,399000,2,3,0.3,1741813,Gaylord,Michigan,49735,1900
6692,sold,124900,3,2,0.15,392048,Menominee,Michigan,49858,1740
84908,sold,185000,3,1,0.16,751244,Oak Park,Michigan,48237,1068
22290,sold,279000,3,3,0.82,535810,Temperance,Michigan,48182,2240
75202,sold,169900,2,2,0.15,1560036,South Rockwood,Michigan,48179,850
36581,sold,300000,4,3,0.26,1719555,Ypsilanti,Michigan,48198,2044
88752,sold,119000,3,1,0.25,1044473,Gladwin,Michigan,48624,1100
33935,sold,68500,2,1,0.49,978372,Lake,Michigan,48632,750
15941,sold,169000,3,2,0.65,675902,Prudenville,Michigan,48651,1501
22342,sold,172500,3,1,0.21,979930,Williamston,Michigan,48895,1426
96334,sold,54900,2,1,0.16,1807019,Owosso,Michigan,48867,900
15844,sold,299900,4,2,0.56,60105,Alma,Michigan,48801,2960
12688,sold,199900,4,2,0.35,564027,Alma,Michigan,48801,1500
79102,sold,180000,3,2,0.42,1422056,Bath,Michigan,48808,1640
79179,sold,49900,2,1,0.35,1689215,Elsie,Michigan,48831,680
34097,sold,76900,1,1,0.2,1693482,Mount Pleasant,Michigan,48858,616
41487,sold,139900,3,2,0.26,1351034,Mount Pleasant,Michigan,48858,1129
34097,sold,189800,4,2,2,1367080,Mount Pleasant,Michigan,48858,1878
22342,sold,210000,3,2,2.5,218702,DeWitt,Michigan,48820,1744
30617,sold,1400000,4,2,118,279406,Cedar,Michigan,49621,2136
82346,sold,398000,3,2,0.6,1410931,Interlochen,Michigan,49643,1570
81152,sold,180000,3,1,1.07,1416658,Traverse City,Michigan,49685,1944
81152,sold,329900,3,2,0.37,1816527,Traverse City,Michigan,49684,1650
35504,sold,210000,4,1,0.34,669560,Traverse City,Michigan,49685,1344
33657,sold,225000,4,3,2.2,43996,Millersburg,Michigan,49759,3140
54157,sold,190000,3,2,10,70303,Gaylord,Michigan,49735,3509
42411,sold,82000,2,1,0.89,174487,Harrison,Michigan,48625,886
22290,sold,90000,3,1,0.17,1342276,Monroe,Michigan,48161,1286
54172,sold,204900,3,2,0.32,232520,Temperance,Michigan,48182,1599
52528,sold,620000,3,2,1.42,1022669,Saline,Michigan,48176,2064
82335,sold,1150000,6,6,4.01,878134,Ann Arbor,Michigan,48105,4423
82335,sold,179900,2,1,0.2,662155,Milan,Michigan,48160,1238
23074,sold,290000,3,1,0.35,1589655,Ypsilanti,Michigan,48198,1470
52681,sold,42000,3,1,0.12,607999,Flint,Michigan,48505,1403
34097,sold,136000,3,1,0.24,630195,Shepherd,Michigan,48883,1456
106847,sold,198500,4,2,0.26,285665,Mount Pleasant,Michigan,48858,1555
79105,sold,379900,4,3,3.2,250717,Bath,Michigan,48808,3560
53265,sold,109000,2,1,0.17,39109,Lansing,Michigan,48917,1048
38077,sold,114900,2,2,0.11,224021,Lansing,Michigan,48910,1670
108771,sold,299900,3,1,0.44,519454,Traverse City,Michigan,49696,1935
22895,sold,259000,4,2,0.72,814835,Traverse City,Michigan,49696,1600
54171,sold,1635000,4,5,1.19,1143266,Traverse City,Michigan,49686,5251
6692,sold,59900,2,2,0.68,1927970,Menominee,Michigan,49858,1275
79886,sold,64900,2,1,0.16,1928687,Watersmeet,Michigan,49969,1136
23074,sold,150000,3,2,0.46,1602474,Ypsilanti,Michigan,48198,885
10627,sold,560000,4,4,1.01,1398805,Saline,Michigan,48176,3176
84909,sold,230000,3,2,0.23,1425944,Ypsilanti,Michigan,48197,1481
54171,sold,340000,4,3,0.24,573190,Ypsilanti,Michigan,48198,2488
78516,sold,184900,3,3,0.18,977368,Davison,Michigan,48423,1368
76458,sold,79000,3,1,0.12,1236498,Flint,Michigan,48507,900
51421,sold,129777,5,1,7.5,1435907,Gladwin,Michigan,48624,1526
34097,sold,134900,3,2,2.5,1128729,Saint Louis,Michigan,48880,1512
16704,sold,195000,5,1,2,209507,Owosso,Michigan,48867,2374
911,sold,65000,2,1,0.13,1034356,Gladwin,Michigan,48624,800
12688,sold,134900,4,2,0.23,37150,Mount Pleasant,Michigan,48858,1872
22343,sold,137500,3,2,0.25,461710,Lansing,Michigan,48906,1355
10664,sold,368800,3,3,7.29,657678,Mason,Michigan,48854,2356
30748,sold,178000,4,2,0.24,135806,Mount Pleasant,Michigan,48858,2859
79180,sold,85000,2,1,0.14,125669,Lansing,Michigan,48915,1014
19344,sold,89900,3,2,0.24,1363611,Mount Pleasant,Michigan,48858,1152
26572,sold,199900,2,2,0.26,553421,Holt,Michigan,48842,2512
32844,sold,65000,2,1,5.46,768860,Manistee,Michigan,49660,800
33736,sold,575000,4,4,0.71,384411,Traverse City,Michigan,49696,3315
7689,sold,109900,2,1,0.2,768813,Hillman,Michigan,49746,990
15941,sold,300000,4,3,0.38,1177529,Gaylord,Michigan,49735,2700
16734,sold,269000,4,3,55,1205681,Germfask,Michigan,49836,2576
45782,sold,184900,3,2,0.43,336485,La Salle,Michigan,48145,1104
107001,sold,190500,3,2,0.29,1627338,Temperance,Michigan,48182,1300
84906,sold,895000,4,3,0.15,397286,Ann Arbor,Michigan,48104,2344
84910,sold,150000,2,1,0.24,907191,Ypsilanti,Michigan,48198,1260
28602,sold,196700,3,2,0.7,45729,Holly,Michigan,48442,1584
70868,sold,130000,3,2,4.59,260473,Sterling,Michigan,48659,1768
82347,sold,229000,4,2,10.13,1734550,Mason,Michigan,48854,1968
53265,sold,169900,3,2,0.29,1460041,Eaton Rapids,Michigan,48827,1820
13648,sold,260000,4,3,0.19,316420,Holt,Michigan,48842,1789
22341,sold,245000,4,4,0.3,233769,Lansing,Michigan,48912,2102
53265,sold,289900,4,3,0.42,1120339,Holt,Michigan,48842,2421
99189,sold,695000,4,5,16.09,258385,Empire,Michigan,49630,5148
82345,sold,739900,4,3,0.36,1465540,Traverse City,Michigan,49696,3180
20986,sold,119900,3,1,1.1,80630,Lake City,Michigan,49651,1000
8260,sold,159900,3,2,0.33,1211107,Gaylord,Michigan,49735,2284
16740,sold,215000,3,2,0.24,132604,Bellaire,Michigan,49615,1688
15465,sold,104900,2,1,1.7,1413504,Watersmeet,Michigan,49969,980
56371,sold,429000,3,3,1.1,245993,Dundee,Michigan,48131,2693
52528,sold,179900,2,1,0.16,524524,Ann Arbor,Michigan,48108,864
110030,sold,379900,3,3,0.28,1545711,Lambertville,Michigan,48144,1719
54171,sold,139000,3,1,0.23,1442414,Taylor,Michigan,48180,1654
82363,sold,179000,3,2,0.14,1043329,Westland,Michigan,48185,1300
79943,sold,177500,3,1,0.22,367853,Flint,Michigan,48507,1100
43724,sold,70000,5,2,1.18,1444848,Comins,Michigan,48619,2000
78895,sold,160000,3,2,0.59,92198,Roscommon,Michigan,48653,1572
75601,sold,149000,3,2,0.22,1679740,Mount Pleasant,Michigan,48858,1024
23582,sold,64900,2,1,0.02,1131193,Lansing,Michigan,48911,1452
30748,sold,78900,2,1,0.36,1193800,Blanchard,Michigan,49310,1050
84905,sold,279000,4,2,2.34,1124701,Stockbridge,Michigan,49285,1370
22895,sold,225000,2,2,4.78,791775,Benzonia,Michigan,49616,1380
31691,sold,124900,2,1,1.6,755266,Watersmeet,Michigan,49969,1196
106847,sold,239000,3,3,1,536711,Mount Pleasant,Michigan,48858,2321
79943,sold,129900,3,1,0.75,1509267,Davison,Michigan,48423,960
52681,sold,69900,2,1,0.62,158440,Mount Morris,Michigan,48458,880
15844,sold,159900,3,2,0.36,1368370,Alma,Michigan,48801,1620
23582,sold,450000,4,3,1.49,1258387,Dimondale,Michigan,48821,2926
79179,sold,50000,2,1,0.23,1199724,Lansing,Michigan,48910,698
79180,sold,124900,3,1,0.13,1355090,Lansing,Michigan,48910,2020
38077,sold,124900,2,2,0.19,1776564,Lansing,Michigan,48917,1549
79105,sold,324900,4,4,0.2,951916,DeWitt,Michigan,48820,2640
15347,sold,290000,4,2,0.28,1475541,Scotts,Michigan,49088,2350
79180,sold,49900,4,2,0.1,50692,Lansing,Michigan,48906,1200
82339,sold,417000,3,3,0.18,1475786,Elk Rapids,Michigan,49629,2200
35510,sold,289900,2,2,4.49,1275972,McBain,Michigan,49657,1818
32844,sold,139900,2,1,6.15,546660,Marion,Michigan,49665,960
82346,sold,159000,2,1,2.73,1367570,Traverse City,Michigan,49696,926
22895,sold,55000,2,1,0.52,1284855,Traverse City,Michigan,49685,854
78308,sold,229900,3,1,0.46,1270382,Traverse City,Michigan,49685,1052
10340,sold,179900,3,2,1.44,1320769,Frederic,Michigan,49733,2496
22889,sold,123400,3,1,11.12,1108069,Cheboygan,Michigan,49721,1950
82369,sold,132900,3,2,0.2,863127,Alpena,Michigan,49707,1316
98474,sold,199000,3,2,0.33,1641771,Temperance,Michigan,48182,1700
81621,sold,244900,4,3,0.36,1576654,Temperance,Michigan,48182,1940
22290,sold,129900,3,2,0.13,908071,Inkster,Michigan,48141,1008
15941,sold,435000,3,3,0.33,77842,Prudenville,Michigan,48651,2186
70868,sold,72000,3,1,0.4,1342157,Standish,Michigan,48658,1352
22469,sold,199000,3,2,0.31,309441,Mount Pleasant,Michigan,48858,1300
34097,sold,289900,4,4,0.45,963683,Mount Pleasant,Michigan,48858,2592
106847,sold,110000,3,1,0.2,1491513,Mount Pleasant,Michigan,48858,864
33666,sold,149900,4,2,0.16,202622,Lansing,Michigan,48910,1680
79105,sold,199950,3,2,0.33,1216927,Williamston,Michigan,48895,1284
22339,sold,299900,4,3,0.35,1130703,DeWitt,Michigan,48820,3120
32844,sold,120000,6,1,0.17,672943,Cadillac,Michigan,49601,1650
16740,sold,770000,4,3,9.4,844513,Bellaire,Michigan,49615,3500
52884,sold,749000,3,2,1.1,1219770,Central Lake,Michigan,49622,1428
22902,sold,725000,4,3,0.83,1476750,Glen Arbor,Michigan,49636,2650
22905,sold,289000,3,3,2.34,1665262,Mancelona,Michigan,49659,2500
16871,sold,89900,3,1,0.33,1283765,Harrison,Michigan,48625,1088
51461,sold,499000,4,3,40,1404306,Iron River,Michigan,49935,2929
79179,sold,99900,3,2,0.11,727585,Lansing,Michigan,48912,1376
52528,sold,299000,2,1,0.18,117625,Ann Arbor,Michigan,48103,984
54171,sold,92900,3,2,0.12,534052,Inkster,Michigan,48141,982
19688,sold,29000,2,1,0.12,208063,Flint,Michigan,48504,993
15985,sold,92900,3,1,0.48,1507669,Lake,Michigan,48632,768
92382,sold,257500,3,3,0.2,1334062,Williamston,Michigan,48895,1762
88083,sold,89900,2,1,18.47,1075694,Glennie,Michigan,48737,1224
30517,sold,129900,3,1,0.16,1468731,Lansing,Michigan,48910,915
102091,sold,122900,4,2,0.15,1780231,Lansing,Michigan,48915,2068
33736,sold,165000,3,2,10.01,1112621,Pleasant Lake,Michigan,49272,1144
22895,sold,799900,5,3,0.31,91039,Traverse City,Michigan,49684,3461
15941,sold,149900,3,2,3.21,1712985,Kingsley,Michigan,49649,1269
33657,sold,270750,3,1,13.9,1164743,Cheboygan,Michigan,49721,1710
69979,sold,144900,3,1,0.16,1659920,Taylor,Michigan,48180,1528
68167,sold,174900,3,2,0.16,1525905,Allen Park,Michigan,48101,1157
68167,sold,339999,4,2,0.37,1724687,Grosse Ile,Michigan,48138,1764
99275,sold,379900,4,3,1.96,1712879,Dexter,Michigan,48130,2495
45782,sold,184000,4,1,1,1835252,Maybee,Michigan,48159,1232
10815,sold,199900,4,4,0.42,1426044,Monroe,Michigan,48161,2110
76463,sold,159900,3,2,1.09,1608548,Mount Morris,Michigan,48458,1782
19688,sold,159900,3,2,1.97,1243890,Clio,Michigan,48420,1148
65529,sold,83900,2,1,0.35,906298,Gladwin,Michigan,48624,720
15941,sold,93900,1,1,0.61,1228495,Roscommon,Michigan,48653,720
14772,sold,109000,2,1,0.12,1353482,Prescott,Michigan,48756,1000
79103,sold,285000,5,3,7.8,1284685,Charlotte,Michigan,48813,2830
44231,sold,140000,3,1,0.19,1620726,Owosso,Michigan,48867,1018
75601,sold,215000,4,3,0.6,40190,Lake Isabella,Michigan,48893,2600
79105,sold,249900,4,2,0.5,1163065,Lansing,Michigan,48911,2200
84905,sold,79900,2,1,0.15,281680,Jackson,Michigan,49203,905
79102,sold,99900,2,1,0.24,879917,Lansing,Michigan,48917,884
22342,sold,149900,3,2,0.21,305879,East Lansing,Michigan,48823,1290
78307,sold,429900,5,4,20,1499004,Walkerville,Michigan,49459,2998
78306,sold,184900,3,1,0.28,208568,Manistee,Michigan,49660,1480
82374,sold,219900,2,1,40,97469,Wellston,Michigan,49689,1116
82346,sold,249900,3,1,2.3,1042997,Kingsley,Michigan,49649,1332
82345,sold,229900,3,1,0.34,1172232,Traverse City,Michigan,49686,1120
78308,sold,495000,4,4,1.6,1305275,Williamsburg,Michigan,49690,3575
92449,sold,130000,2,2,1.59,1492220,Gaylord,Michigan,49735,1128
82335,sold,300000,3,3,0.17,1576921,Ypsilanti,Michigan,48197,1728
82335,sold,829900,4,5,0.47,1208412,Ann Arbor,Michigan,48108,3519
84911,sold,395000,3,1,0.27,339220,Ann Arbor,Michigan,48103,1365
68808,sold,79900,2,1,0.48,944805,Mount Morris,Michigan,48458,1003
72176,sold,145000,3,3,0.14,1397572,Beaverton,Michigan,48612,1400
14772,sold,74900,1,1,2.74,1920354,West Branch,Michigan,48661,608
53265,sold,199999,4,2,0.2,979374,Mason,Michigan,48854,1824
22341,sold,54500,4,1,0.07,29347,Lansing,Michigan,48906,1360
54174,sold,185000,4,2,0.7,155645,Lansing,Michigan,48917,1978
22895,sold,329900,3,2,1.31,519269,Cedar,Michigan,49621,1512
54171,sold,199900,3,1,0.4,1080884,Traverse City,Michigan,49686,924
15372,sold,144900,3,1,0.12,1626918,Taylor,Michigan,48180,1260
23074,sold,289900,2,1,0.19,946555,Ann Arbor,Michigan,48103,1021
54176,sold,135000,2,1,0.53,274830,Samaria,Michigan,48177,902
79971,sold,149900,3,2,0.46,1464447,Flint,Michigan,48506,1024
23743,sold,174900,3,2,0.45,1332099,Flint,Michigan,48506,1056
65062,sold,109900,3,2,10,1129495,Lupton,Michigan,48635,1392
61988,sold,239900,3,3,0.04,750020,Okemos,Michigan,48864,2704
22469,sold,112900,3,2,0.12,123049,Mount Pleasant,Michigan,48858,1150
47319,sold,199900,2,3,0.03,904024,East Lansing,Michigan,48823,1313
22898,sold,250000,3,2,0.23,117374,Kingsley,Michigan,49649,1440
20986,sold,65000,3,2,0.24,987675,Manton,Michigan,49663,952
82346,sold,685000,3,3,0.79,1793505,Traverse City,Michigan,49686,2516
52884,sold,84500,4,2,1.87,1651215,Cheboygan,Michigan,49721,1344
37462,sold,157500,3,2,0.14,646504,Cheboygan,Michigan,49721,2418
82584,sold,36100,4,2,0.34,939132,Manistique,Michigan,49854,2466
68901,sold,79900,2,1,0.1,1606624,Menominee,Michigan,49858,1216
75202,sold,184999,3,1,0.17,426211,Taylor,Michigan,48180,1254
19688,sold,225000,3,2,0.89,1224233,Sumpter Township,Michigan,48111,1216
22290,sold,99800,3,2,0.14,966202,Monroe,Michigan,48161,1602
79971,sold,187000,3,2,1,1204783,Birch Run,Michigan,48415,1200
49265,sold,59900,4,1,0.44,1753203,Lennon,Michigan,48449,1392
1543,sold,179900,4,1,2.25,1016485,Beaverton,Michigan,48612,1790
31811,sold,107000,3,1,0.32,630964,Corunna,Michigan,48817,1104
60875,sold,292500,6,4,0.18,394078,East Lansing,Michigan,48823,2352
79105,sold,59900,5,2,0.12,1361556,Lansing,Michigan,48933,1728
22340,sold,220000,4,3,5.99,105337,Portland,Michigan,48875,2912
57904,sold,155900,6,4,0.32,1424108,Lansing,Michigan,48911,2496
7689,sold,99900,4,3,0.4,922099,Hillman,Michigan,49746,1662
79562,sold,149900,3,2,0.6,1434668,Posen,Michigan,49776,2752
79013,sold,287900,3,1,0.28,722766,Saline,Michigan,48176,1684
82335,sold,189900,3,1,0.17,1241661,Milan,Michigan,48160,1086
35052,sold,280000,4,2,0.19,542337,Ypsilanti,Michigan,48198,1834
79943,sold,33700,3,1,0.28,450889,Flint,Michigan,48506,1100
38139,sold,15900,2,1,0.16,1583710,Flint,Michigan,48507,625
68808,sold,119900,3,2,0.14,20338,Durand,Michigan,48429,1203
79160,sold,187000,3,2,0.27,1235975,Beaverton,Michigan,48612,1152
79105,sold,300000,3,2,0.99,1239068,Perrinton,Michigan,48871,2906
22340,sold,237000,4,3,0.31,1317852,Lansing,Michigan,48917,1969
30442,sold,389900,4,4,0.72,317033,Battle Creek,Michigan,49014,2954
22342,sold,340000,3,3,0.26,1435057,East Lansing,Michigan,48823,1986
78306,sold,249900,3,2,0.17,1484343,Manistee,Michigan,49660,2100
86271,sold,139900,2,1,2,849243,McBain,Michigan,49657,1200
78838,sold,69500,3,1,0.42,1034576,Hillman,Michigan,49746,2268
7689,sold,66900,2,1,1,1202670,Ossineke,Michigan,49766,1176
19688,sold,114900,3,2,0.5,164326,Clio,Michigan,48420,1300
54173,sold,184900,3,3,0.4,1532953,Lambertville,Michigan,49267,1544
110030,sold,349900,4,3,1.14,266908,Ida,Michigan,48140,2074
89650,sold,959000,2,2,0.03,1171375,Ann Arbor,Michigan,48103,1499
45698,sold,260000,3,2,0.31,1202959,Ypsilanti,Michigan,48197,1576
4345,sold,164900,3,2,0.35,1578872,Davison,Michigan,48423,1245
79980,sold,140000,2,1,0.2,1677760,Birch Run,Michigan,48415,1016
4345,sold,199900,4,2,0.51,184131,Flint,Michigan,48507,1500
79996,sold,119000,3,1,0.18,612858,Durand,Michigan,48429,1144
53265,sold,229900,4,2,1.07,1494173,East Lansing,Michigan,48823,1400
15941,sold,329900,2,2,5.2,951842,Roscommon,Michigan,48653,1788
30768,sold,495000,5,5,0.83,835114,Midland,Michigan,48642,2848
54174,sold,309900,3,2,0.25,675887,Okemos,Michigan,48864,2242
33736,sold,154900,3,3,0.02,650844,Haslett,Michigan,48840,1346
106861,sold,109000,2,2,0.38,1497276,Lansing,Michigan,48910,794
84905,sold,89900,2,1,0.13,1358149,Jackson,Michigan,49202,919
10664,sold,279900,5,3,0.28,1241257,Okemos,Michigan,48864,2159
20986,sold,299900,3,2,20.72,1350067,Cadillac,Michigan,49601,2442
35504,sold,365000,4,3,0.25,1474236,Suttons Bay,Michigan,49682,1738
22898,sold,290000,3,2,0.33,266365,Traverse City,Michigan,49684,1344
60037,sold,99500,2,2,0.32,243713,Saint Ignace,Michigan,49781,1080
52528,sold,325000,4,2,0.27,815412,Ann Arbor,Michigan,48108,1356
18801,sold,210000,3,1,0.18,639785,Saline,Michigan,48176,1008
22290,sold,169900,4,2,0.12,175081,Monroe,Michigan,48162,1679
105482,sold,119000,3,1,0.24,718401,Burton,Michigan,48509,1656
92350,sold,112500,5,3,0.18,722797,Standish,Michigan,48658,2400
15844,sold,125000,3,1,0.16,263960,Saint Louis,Michigan,48880,1350
97141,sold,99000,3,1,0.51,689958,Au Gres,Michigan,48703,1969
85478,sold,120000,3,1,0.33,950393,Alma,Michigan,48801,1242
88083,sold,169000,2,2,1.5,1240535,Hale,Michigan,48739,1760
22343,sold,154900,3,2,0.25,146280,Lansing,Michigan,48906,1352
22341,sold,795000,5,6,2.41,1780981,Okemos,Michigan,48864,5767
107001,sold,319900,4,3,0.41,1047916,Lambertville,Michigan,48144,2333
52884,sold,199900,3,2,0.85,349753,Buckley,Michigan,49620,1476
